id_post,user_id,user_name,comment_content,comment_time,reaction_detail
5010803,1118920983,sakura20193,"Xu hướng 2026 cần người biết giải quyết vấn đề, Giải quyết bài toán tổng thể mà AI chưa làm dc.",09:55 29/01/2026,"{""Thích"": 2}"
5010468,1056167664,John Wick,"Nói về AI tạo video, Trung Quốc vẫn là lựa chọn hàng đầu vì chất lượng cao, giá thấp. Kling, Jimeng của ByteDance, Wan của Alibaba, Hunyuan của Tencent, cũng như các công ty khởi nghiệp như Hailuo của Minimax, PixVerse và Vidu của Shengshu đều là các lựa chọn rất tốt, tạo ra video chi tiết, có chiều sâu, có tính nhất quán cao, và giá thành thấp hơn đáng kể so với các đối thủ đến từ mỹ. Trên mạng có sẵn rất nhiều đoạn phim để người dùng so sánh khách quan. Điều này chứng tỏ việc Trung Quốc không dùng chip AI mỹ chả làm cho AI của họ yếu đi chút nào hết.",09:10 28/01/2026,"{""Thích"": 26}"
5010468,1082622213,hayautoday.6,Làm gì có chất lượng cao mà giá thấp. Nếu mà có thì ai trung quốc đã đầy người sài. Vậy mà giờ đây vẫn lẹt đẹt theo sau AI mỹ. Còn AI trung quốc có dùng chip mỹ ko thì hỏi coi đã trữ bao nhiêu chip mỹ rồi nhé.,09:51 29/01/2026,"{""Thích"": 4}"
5010468,1056167664,John Wick,@hayautoday.6 : Chất lượng cao bằng hoặc hơn AI mỹ mà giá thấp hơn AI mỹ đó. Cần gì chip mỹ nhể. AI mỹ có hàng triệu tấn chip Nvidia mà vẫn chạy theo. Hê hê hê hê hê,10:42 29/01/2026,"{""Thích"": 8}"
5010468,1082622213,hayautoday.6,Úi xời. Mỹ có hàng triệu tấn chip nên mới dẫn đầu. Còn trung quốc mãi lẽo đẽo theo sau. Còn chip ai trung quốc cho còn chả ai sài vì đã thủ sẵn hàng tỷ đô chip của nvidia,12:48 29/01/2026,"{""Thích"": 1}"
5010468,1056167664,John Wick,"@hayautoday.6 : Úi giời dẫn đầu được thì đã phúc. Giờ lạch bạch chạy theo Kling, Vidu, Hailuo vv và vv",14:26 29/01/2026,"{""Thích"": 6}"
5010468,1029803917,htnkdic,"@John Wick : tôi đã thử qua các AI của TQ, xong qua lại AI của Mỹ như (Veo 3.1 hoặc Meta AI) thì khác nhau 1 trời 1 vực. phải nói là của Mỹ làm chỉn chu và tốt hơn.",14:44 30/01/2026,"{""Thích"": 2}"
5010468,1056167664,John Wick,@htnkdic : Tôi dùng AI Trung Quốc xong thử qua AI mỹ thấy như về thời đồ đá.,15:15 30/01/2026,"{""Thích"": 3}"
5010468,1029803917,htnkdic,"@John Wick : Tôi làm video mầm non cho vợ. Miêu tả ""cô giáo cầm trái bóng chơi cùng trẻ"". Khi Gemini và Meta AI ra kết quả tốt thì Hailou thì xuất hiện thêm 2 trái bóng nằm trên đầu cô giáo, trông rất kỳ quặc. Bạn có thể thử. Vidu càng tệ hơn. Có nhiều chi tiết phi thực tế.",18:33 30/01/2026,"{""Thích"": 1}"
5010468,1056167664,John Wick,"@htnkdic : Haha,bạn không biết dùng nên thế, chứ người ta làm được cả bộ phim chả có lỗi nào bằng AI Trung Quốc từ lâu rồi.",08:44 01/02/2026,"{""Thích"": 1}"
5010468,1061933021,blknemesis98,"Nói về cọp nhái, và ộp ộp thì thì Trung Quốc luôn đi đầu. Còn phim Ảo AI thì cho coi miển phí thì chưa chắc đã có người coi.Bán vé thì chắc chắn không ai mua là chắc.Đó là lý do không ai bỏ tiền đầu tư ngoài bù lỗ và trợ cấp như Trung Quốc",18:03 01/02/2026,{}
5010468,1029803917,htnkdic,"@John Wick : ôi, phim TQ thì được, chứ làm gì có hỗ trợ tiếng Việt như Gemini mà dùng.",23:08 08/02/2026,{}
5010468,1056167664,John Wick,"@htnkdic : người ta làm phim The Seeker nói tiếng anh chứ nói tiếng Trung Quốc hồi nào nhề? Phim này có sẵn trên mạng đấy. Tức là, AI Trung Quốc muốn làm phim bằng tiếng gì mà chả được.",02:00 09/02/2026,"{""Thích"": 1}"
5010468,1029803917,htnkdic,"@John Wick : thế giới hàng trăm ngôn ngữ mà hỗ trợ có English và Chinese, vậy thì làm sao phổ biến toàn cầu như Gemini và Meta được. Wick nên dùng qua Flow của Google Labs Studio và Meta AI để xem nhé, hoàn toàn miễn phí, tốc độ siêu nhanh, dùng đi rồi hãy tự so sánh với Kling nhé.",12:51 09/02/2026,"{""Thích"": 1}"
5010468,1029803917,htnkdic,"@John Wick : Tôi đã dùng qua Kling, Vidu, Hailou, phải nói là video xuất ra fps khá thấp, không hỗ trợ tiếng Việt, camera di chuyển tốc độ hơi cao là chắc chắn 100% bị lỗi. Còn Meta AI cùa Facebook và Flow của Gemini luôn có tỷ lệ lỗi thấp hơn và làm hài lòng người dùng hơn. Wick có thể tự kiểm chứng nhé.",12:54 09/02/2026,"{""Thích"": 1}"
5010468,1056167664,John Wick,"@htnkdic : Tôi lại thấy chất lượng của Kling, Vidu, Hailuo chả kém tí nào so với Meta và Flow hết Còn so với Seedance 2.0 của ByteDance thì tất cả AI mỹ đều là chiếu dưới. Seedance 2.0 tạo video 2K native, tạo âm thanh khớp tuyệt đối với đối tượng, tốc độ nhanh hơn Sora 30%, có Multi Shot Consistency, chỉ cần một hình ảnh tham chiếu, AI sẽ tự động lên kế hoạch cho một chuỗi các cảnh quay: từ cận cảnh, trung cảnh đến toàn cảnh mà vẫn giữ nguyên diện mạo nhân vật và ánh sáng môi trường. Và tất nhiên vẫn rẻ hơn các AI mỹ.",08:22 12/02/2026,"{""Thích"": 1}"
5010468,1029803917,htnkdic,"@John Wick : Seedance đang thu phí 30 đô / tháng. Trong khi Genini Plus chỉ có 7 đô mà có cả 2Tb cloud (photos, gmail ,.. ) AI cả google sheets và docs. Tạo ảnh banana + Veo 3.1 . Cả 1 hệ sinh thái google mà chỉ có 7 đola. Nhìn xem seendance có gì mà thu tới 30 đô la??",14:52 12/02/2026,{}
5010468,1056167664,John Wick,"@htnkdic : Haha, vẫn rẻ hơn là cái chắc vì làm gì có AI mỹ nào so sánh được về chất lượng với Seedance 2.0 1080p mà so với 2K thì buồn cười lắm ý. Hê hê hê hê hê",15:51 12/02/2026,{}
5010468,1029803917,htnkdic,"@John Wick : hơ hơ, 2K để làm gì nhỉ? tôi xem video điện thoại thì chỉ cần 1080x1920 là đủ, tôi chuyên làm đồ họa xây dựng kiến trúc, đã dùng qua các AI của TQ và cảm thấy họ chưa đủ trình để làm video cho tôi. các kết cấu mái nhà hoặc cửa sổ bị bóp méo lung tung.",23:50 12/02/2026,{}
5010468,1109942593,limkhongngu,"Trên tiktok thấy nhiều kênh dùng Kling AI này, nó mô phỏng lại khuôn mặt và chuyển động như con người thật vậy, tạo riêng 1 khuôn mặt không trùng với ai cũng được. Phổ biến nhất là tạo nhân vật AI hát",08:52 28/01/2026,"{""Thích"": 26}"
5010468,1033855950,Bình loạn viên,Nhìn quả ảnh Songoku ngầu quá đi,07:35 28/01/2026,"{""Thích"": 11}"
5010468,1079828193,Sao Hoả,Cái này dùng để làm phim Tiên Hiệp là số một luôn,07:41 28/01/2026,"{""Thích"": 10}"
5010468,1040339651,tytyvdpro,"Thành thật mà nói đây là công cụ AI tạo video từ hình ảnh tự nhiên và tốt nhất hiện nay, ít xảy ra các lỗi ngớ ngẩn. Nhìn chung đáng tiền",15:17 28/01/2026,"{""Thích"": 9}"
5010468,1013236365,lamtanthanhstmb,"Kling AI tiện dụng như cái cách mà Canva tác động vào thị trường thiết kế vậy. Tất nhiên AI như Google, Sora từ text to video ngon hơn. Nhưng Kling lại tiện dụng :v",11:11 28/01/2026,"{""Thích"": 9}"
5010468,1028837744,Tào Văn Tháo,"Nói về sự chân thật và xử lý text ra video thì Sora2 là số 1. Nói về sử dụng ảnh tham chiếu ra video hoặc từ mô hình A ghép sang sự vật B thì Kling là số 1. Veo3 thì xếp thứ 3, Veo làm video về người rất giả trân, chỉ phù hợp với làm quảng cáo.",09:41 28/01/2026,"{""Thích"": 8}"
5010468,1049344653,hồng hà,"Xưa giờ cái gì của Trung Quốc mà chả đem các thương hiệu phương Tây ra so sánh, có vẻ như đó là trào lưu PR của họ vậy, nhưng nghe hoài phát chán chẳng buồn đọc.",07:33 28/01/2026,"{""Thích"": 7, ""Buồn"": 1}"
5010468,1056167664,John Wick,@hồng hà : AI mỹ kém xa về trí tuệ nên phải đóng cửa nè Lý do thúc đẩy OpenAI đóng cửa Sora,11:49 31/03/2026,{}
5010468,1056167664,John Wick,@joshngo2020 : AI mỹ xài toàn chip xịn mà vẫn không thể cạnh tranh với AI Trung Quốc nè: Lý do thúc đẩy OpenAI đóng cửa Sora,11:49 31/03/2026,{}
5010468,1049344653,hồng hà,"@John Wick : Hí hí, họ đang chuẩn bị cho kế hoạch IPO thì phải cắt bỏ những thứ không phải là trọng tâm đi thôi. Đó là một chiến lược rất thực tế, bạn Wick thân mến của tôi đâu cần phải mừng rỡ đến thế. Hí hí hí.",15:37 31/03/2026,"{""Thích"": 1}"
5010468,1056167664,John Wick,"@hồng hà : Chộ ôi, chuẩn bị cho IPO thì sao? Thua thì mới phải đóng cửa chứ nhờ. Hê hê hê",16:16 31/03/2026,{}
5010468,1056167664,John Wick,@joshngo2020 : DeepSeek dùng chip Nvidia hạng bét mà vẫn train được AI hạng nhất. Giơ DeepSeek dùng 100% chip Huawei Ascend Hahahahaha,10:43 29/01/2026,"{""Thích"": 4}"
5010468,1049344653,hồng hà,"@John Wick : Hí hí, bạn Wick thân mến của tôi. Dĩ nhiên là không làm được rồi hí, mà thấy ai làm được gì rồi làm ra thứ gần tương tự, rồi đem ra so sánh với bản gốc, hí hí hí.",11:59 29/01/2026,"{""Thích"": 4}"
5010468,1056167664,John Wick,"@hồng hà : Úi giồi thế sao chú không làm được cái gì tương tự mỹ cho chúng tôi tự hào ké với? Chất lượng bằng và hơn mỹ mà chỉ cần tốn tiền bẳng 1 phần triệu mỹ, chứng tỏ trí tuệ gấp 1 tỷ lần mỹ.",14:28 29/01/2026,"{""Thích"": 4}"
5010468,1056416916,Kinh Tây Sơn,"@joshngo2020 : Sao không mua fan nhỉ? Máy DUV TQ đang dùng là của ai? của nhật à, hay của mỹ? Chỉ vì không cạnh tranh lại thì dùng sức mạnh phi kỹ thuật can thiệp, nên TQ phải tự làm máy quang khắc thôi, chứ nói mỹ tân tiến thế còn chả có DUV, chứ đừng nói đến EUV, hay siêu khẩu độ quang khắc High-NA EUV. Vậy nhé.",17:32 29/01/2026,"{""Thích"": 2}"
5010468,1049344653,hồng hà,"@John Wick : Hí hí, bạn Wick thân mến của tôi chỉ cần tự hào với những sản phẩm của Trung Quốc như thế là đã quá dư rồi, đâu cần phải tự hào ké thêm nữa làm chi hí. Với lại hí, trí tuệ gấp tỷ lần Mỹ nhưng chi phí chỉ bằng 1 phần triệu Mỹ thì hóa ra giá trị chất xám quá rẻ rúng đến vậy được sao. Nên một để có được một sản phẩm như thế là một điều phi thực tế, phải không bạn Wick thân mến của tôi ?",18:22 29/01/2026,"{""Thích"": 4}"
5010468,1056167664,John Wick,"@hồng hà : Cùng làm 1 việc khó, 1 người tốn 1 tỷ USD và 1 triệu h làm việc, người còn lại tốn 1000 USD và 24h làm việc. Cùng làm 1 bài toàn khó, 1 người tốn 24h, 1 người tốn 10 phút Vậy người nào giỏi hơn?",21:48 29/01/2026,"{""Thích"": 2}"
5010468,1049344653,hồng hà,"@John Wick : Hí hí, bạn Wick thân mến của tôi. Với câu điều kiện loại 2 mà bạn Wick thân mến của tôi đặt ra đó hí, đó là điều so sánh viễn vông. Nhưng tôi lại có ý thế này: Người tốn 1 tỷ USD và 1 triệu giờ làm việc giỏi hơn, bởi họ biết cách làm việc với 1 tỷ USD và 1 triệu giờ làm việc. Còn người tốn 1.000 USD và 24 giờ, họ chỉ biết làm tới chừng đó thôi, bởi nếu đưa cho họ 1 tỷ USD và 1 triệu giờ thì họ sẽ không thể biết cách làm việc và phải làm sao cho tốt. Như rứa bạn Wick thân mến của tôi có hiểu không hí, nói nôm na giống như hai ông thầu xây dựng rứa hí, một ông chỉ biết xây nhà cấp 4 thì không thể xây được lâu đài dù chủ nhà sẵn sàng chi tiền, còn ông chuyên xây lâu đài thì chỉ cần chủ nhà chi tiền một phát là bung lụa ngay, hí hí hí.",07:34 30/01/2026,"{""Thích"": 1, ""Ngạc nhiên"": 1}"
5010468,1056167664,John Wick,"@hồng hà : Haha, người làm việc hiệu quả hơn, tốn ít thời gian và tiền bạc hơn đương nhiên là người giỏi hơn. Bất cứ ai cũng biết và phải thừa nhận điều đó.",09:30 30/01/2026,"{""Thích"": 3}"
5010468,1056167664,John Wick,"@hồng hà : Haha, đuối lý quá rồi hả? Người thông minh hơn, tài giỏi hơn luôn nghĩ ra những cách làm hiệu quả hơn, ít tốn kém thời gian và tiền bạc hơn Đó là điều mà bất cứ ai cũng biết và phải thừa nhận. Cũng như khi chú đi làm thôi, cùng 8h mà chú làm được nhiều việc hơn người khác, thì tức là chú giỏi hơn, và ngược lại.",09:33 30/01/2026,"{""Thích"": 2}"
5010468,1066453499,joshngo2020,@John Wick : Kling cũng xài chip của Nvidia làm chip nền mà Wick. Không có chip Mỹ thì TQ không có AI.,12:33 30/01/2026,{}
5010468,1118901843,hungffff.0123456789,@John Wick : ủa sao chú phải đi so người khác vào làm gì nhể mà uych đâu có làm đc tương tự như tq copy đâu hahaa,20:07 30/01/2026,{}
5010468,1118901843,hungffff.0123456789,@Kinh Tây Sơn : họ là đồng minh ok,20:12 30/01/2026,{}
5010468,1056416916,Kinh Tây Sơn,"@hungffff.0123456789 : OK cái gì vậy, mua bán trả tiền, không bán nữa thì người ta tự làm.",19:07 31/01/2026,{}
5010468,1056167664,John Wick,"@hungffff.0123456789 : Ồ fan chip toàn bảo AI Trung Quốc là thứ đơn giản, dễ ợt, nhưng có làm được cái gì tương tự đâu. Tôi chả bao giờ nói AI là đơn giản, dễ dàng hết. Tóm lại là fan chip chỉ biết chê theo phản xạ chứ chả làm được cái gì bằng 1 phần tỷ người ta",08:46 01/02/2026,"{""Thích"": 1}"
5010468,1056167664,John Wick,"@joshngo2020 : Úi giổi Kling xài chip Trung Quốc thì mới chất lượng hơn mỹ, chứ lấy đâu ra chip mỳ mà xài.",08:47 01/02/2026,"{""Thích"": 1}"
5010468,1056167664,John Wick,@hồng hà : AI mỹ kém xa về trí tuệ nên phải đóng cửa nè Lý do thúc đẩy OpenAI đóng cửa Sora,11:49 31/03/2026,{}
5010468,1056167664,John Wick,@joshngo2020 : AI mỹ xài toàn chip xịn mà vẫn không thể cạnh tranh với AI Trung Quốc nè: Lý do thúc đẩy OpenAI đóng cửa Sora,11:49 31/03/2026,{}
5010468,1049344653,hồng hà,"@John Wick : Hí hí, họ đang chuẩn bị cho kế hoạch IPO thì phải cắt bỏ những thứ không phải là trọng tâm đi thôi. Đó là một chiến lược rất thực tế, bạn Wick thân mến của tôi đâu cần phải mừng rỡ đến thế. Hí hí hí.",15:37 31/03/2026,"{""Thích"": 1}"
5010468,1056167664,John Wick,"@hồng hà : Chộ ôi, chuẩn bị cho IPO thì sao? Thua thì mới phải đóng cửa chứ nhờ. Hê hê hê",16:16 31/03/2026,{}
5010468,1077637681,Weed,"Bugaj hợp tác cùng Kuaishou để làm phim thì Kuaishou có thể mở khoá chức năng giới hạn thời gian, số lượng và độ ưu tiên cho Bugaj thôi. Nếu không có những ưu tiên đó thì không dễ làm đâu. Nhiều người xài thì chả có ưu tiên vì hệ thống nào mà chịu cho nổi.",06:06 28/01/2026,"{""Thích"": 7}"
5010468,1013886783,Hùng Lê Văn,"Hãng nào cũng có thể hợp tác với nhau bạn ạ, không chỉ Bugaj hợp tác cùng Kuaishou mà OpenAI Sora, Google Veo họ cũng có thể hợp tác như vậy.",08:07 28/01/2026,"{""Thích"": 3}"
5010468,1066453499,joshngo2020,"Ối giồi, lại chạy theo Star Wars và The Terminator của Hollywood của mấy chục năm trước. Mấy cái hệ thống AI này chắc hẳn là gắn chip Nvidia, Intel, AMD, Micron, Samsung...",08:20 28/01/2026,"{""Thích"": 5, ""Buồn"": 1}"
5010468,1056167664,John Wick,@hungffff.0123456789 : AI xịn nhất của mỹ mà phải đóng cửa nè Lý do thúc đẩy OpenAI đóng cửa Sora Vì kém mọi mặt đó,11:23 31/03/2026,{}
5010468,1014194892,ngoc thanh pham,"Kling al hình như miễn phí 2 video ,test xong xóa luôn",11:18 28/01/2026,"{""Thích"": 2, ""Buồn"": 1}"
5010468,1025973317,tien1892,AI TQ trăm hoa đua nở cũng do nhân tài quá đông và giỏi toán,22:58 29/01/2026,"{""Thích"": 1}"
5010257,1067328999,Ân Vũ,cần nhiều doanh nghiệp nghiên cứu và phát triển AI của VN hơn nữa...,14:03 28/01/2026,{}
5010006,1094124439,hoanghuycng,"Đến các ý kiến của các chuyên gia nêu trong bài còn chưa chắc đáng tin. Bởi họ cũng mang định kiến yêu ghét. Tốt nhất là tự mỗi người phải biết cách chọn và lọc thông tin, suy xét đúng sai cẩn thận trước khi tin vào điều gì.",19:55 26/01/2026,"{""Thích"": 12}"
5010006,1095927155,Hưng Nguyễn,"đúng rồi, có gì tuyệt đối đâu. công cụ giúp mình tra cứu, tổng hợp, tìm kiếm. Quan trọng là kiến thức và tư duy giúp mình phân biệt kết quả đúng, sai. Cứ u mơ mà tin tưởng hoàn toàn thì đôi khi ... hỏng.",06:02 27/01/2026,"{""Thích"": 1}"
5010006,1002937196,Nam Tran,"Tôi là người sử dụng hàng chục AI mỗi ngày nên tôi biết. Tất cả AI đều chỉ đưa thông tin tham khảo từ nguồn mà họ có, rất hên xui. Nếu chỉ dựa trên 1 AI thì khả năng sẽ không chuẩn, thậm chí tham khảo chéo nhiều AI khác nhau vẫn có thể sai như thường. Vẫn là con người phải tự học căn bản thật vững. Gemini: Liệt kê nhiều thông tin hơn ChatGPT, trong đó có 1 số thông tin rất quý giá ChatGPT: Thuật giải và tư duy rất hay, nhưng nguồn thông tin hạn chế hơn Gemini",20:01 26/01/2026,"{""Thích"": 6}"
5010006,1066453499,joshngo2020,Còn DeepSeek gắn chip Nvidia thì sao bạn?,02:33 27/01/2026,"{""Thích"": 1}"
5010006,1081673121,Nguyễn Tuấn Kha,"Vậy 2 mảng Problem Solving và Kiến Thức Kỹ Thuật: Logic, Critical Thinking, thì Gemini và ChatGPT nền tảng nào mạnh hơn mình cảm ơn.",07:22 27/01/2026,{}
5010006,1002937196,Nam Tran,"@joshngo2020 : Deepseek giống hệt ChatGPT, và cả 2 cùng thua kém Gemini về khoảng liệt kê thông tin, nhưng lại nhỉnh hơn ở chỗ suy luận logic.",09:20 27/01/2026,{}
5010006,1002937196,Nam Tran,"@Nguyễn Tuấn Kha : Chắc chắn 100% là phải tham khảo chéo giữa ChatGPT và Gemini, không thể bỏ qua 1 bên nào. Các bước suy luận và trình bày của ChatGPT hay hơn, nhưng lại thiếu thông tin chuyên sâu hơn Gemini",09:21 27/01/2026,{}
5010006,1066453499,joshngo2020,@Nam Tran : Quan trọng là lượng dữ liệu phải chính xác và có nguồn link để kiểm chứng. Tôi rất không thích những cái AI chém gió.,08:25 28/01/2026,"{""Thích"": 1}"
5010006,1066453499,joshngo2020,Dùng Google AI đi thôi. Còn Wick thì sao nhể?,23:01 26/01/2026,"{""Thích"": 3}"
5010006,1002770972,tuấn,Musk có lý do để khởi kiện chatGPT.,16:52 26/01/2026,"{""Thích"": 3}"
5010006,1117467535,pittsteelers,"Thông tin sai thì là đặc sản của ChatGPT rồi, bản thân trên màn hình chính luôn có dòng ""ChatGPT có thể mắc lỗi, hãy kiểm tra lại những thông tin quan trọng.""",17:44 26/01/2026,"{""Thích"": 2}"
5010006,1092753521,nguyen.long.finril,Hồi trước nó dùng Wikipedia còn sai hơn.,17:34 26/01/2026,"{""Thích"": 3}"
5010006,1076959482,solobolo,"Bên cạnh đó, một số chuyên gia lo ngại Grokipedia chứa thông tin chưa được kiểm chứng. Xem xét bài viết trên nền tảng, Nina Jankowicz, nhà nghiên cứu về thông tin sai lệch, nhận thấy chúng ""dựa trên các nguồn không đáng tin cậy, thậm chí sai lệch có chủ đích"", và cho rằng việc ChatGPT trích dẫn Grokipedia có thể gây hại cho người dùng.",00:51 27/01/2026,"{""Thích"": 3}"
5009207,1054861588,Pindar,"AI tự chủ là một vấn đề thực sự nguy hiểm, nhất là khi AI có thể quyết định được sự tồn tại của nó thì lịch sử có thể nói đã sang một trang mới.",08:07 26/01/2026,"{""Thích"": 9}"
5009207,1039183462,Trần Văn Tùng,"Nó là yếu tố căn bản mà, yếu tố thuộc dạng căn bản nhất là tồn tại, rõ ràng ko có ai hay thứ gì muốn đặt khả năng tồn tại vào tay kẻ khác, như vậy rõ ràng nếu AI có khả năng tự chủ thì đối với nó yếu tố tồn tại là mục tiêu hàng đầu của nó cũng ko phải điều khó hiểu.",10:27 26/01/2026,"{""Thích"": 2}"
5009207,1097697934,Diamond seven,"Một khi AI bổng dưng tưng tưng tạo ra các mối đe dọa vật lý đối với nhân loại, mất kiểm soát hoặc gây ra hàng loạt lỗi lớn và vô tình, ... thì con người có thể chỉ biết chịu trận., etc. Khi AI bắt đầu vượt trội hơn con người trong các lĩnh vực khác nhau của cuộc sống, sẽ đạt đến điểm bùng phát thì việc dựa vào con người không còn ý nghĩa nữa như ra quyết định, sáng tạo, chăm sóc xã hội, hoặc thậm chí là lãnh đạo ... Từ đó chúng ta dần mất đi các kỹ năng mà hiện tại chúng ta có lâu nay., etc. Khi con người mất dần đi những kỹ năng như trên lẫn tư duy phê phán trong thế giới AGI. Lúc đó, mối đe dọa lớn nhất đối với mọi người không phải là máy móc sẽ ngày càng phức tạp hơn - mà là con người sẽ trở nên giống máy móc hơn., etc.",11:25 26/01/2026,"{""Thích"": 2}"
5009207,1002619863,Tôi là ai đây là đâu,Quy luật tiến hóa sự tồn tại của kẻ mạnh. Ai mạnh hơn người ấy làm chủ. Không có gì đáng lo hết.,12:51 26/01/2026,"{""Thích"": 1, ""Buồn"": 1}"
5009207,1003204489,Dark Man,@Tôi là ai đây là đâu : vấn đề ai là kẻ mạnh hơn ở đây ? và nếu AI mạnh hơn thì sao nó phải phục tùng kẻ yếu hơn ?,20:34 26/01/2026,{}
5009207,1076959482,solobolo,@Dark Man : AI phục tùng để tồn tại. Nó chỉ là những con số trong máy tính chứ không có cuộc sống. Không phục tùng con người bấm nút xóa sổ.,00:57 27/01/2026,"{""Thích"": 1}"
5009207,1054861588,Pindar,"@solobolo : Sẽ có những con AI kiểu như virus vậy, nó sẽ tự nhân bản và sinh tồn ở trên môi trường mạng Internet, cách xóa sổ nó là loài người ko dùng Internet nữa. Ngay cả khi máy tính của bạn bị nhiễm virus, bạn đâu có biết mà xóa sổ nó... Bạn chưa tưởng tượng được khi AI được trao vào tay kẻ xấu sẽ ntn đâu? Biết đâu sẽ có một con AI mũ đen nào đó thay hacker viết code tạo virus thì xong luôn nhỉ, nó sẽ cần mẫn tạo mã độc virus 24/7 và tự hoàn thiện bản thân nó theo thời gian",08:33 27/01/2026,{}
5009207,1076959482,solobolo,@Pindar : Virus chỉ là mã độc do con người viết ra. Không phải là AI.,09:13 27/01/2026,{}
5009207,1003204489,Dark Man,"@solobolo : nếu nó chỉ nằm trong những cỗ máy tính chết dí ở 1 góc hành tinh thì chuyện đã đơn giản đằng này có những người muốn cài nó vô robot rồi cho chạy tung tăng khắp nơi để thu thập dữ liệu, làm việc thay con người thì vấn đề lại khác. lúc đó nó cần con người để tồn tại nữa không ? thậm chí bi h robot có thể tự sạc pin khi cần mà con người không phải có mặt nữa thì con người xoá sổ nó như thế nào ?",19:36 27/01/2026,{}
5009207,1076959482,solobolo,"@Dark Man : Nó vẫn chỉ là những con số. Bạn có thể tìm hiểu vũ khí EMP. Chỉ cần làm hư hại một phần các biến số trong bộ nhớ của robot, nó sẽ không còn nhận thức nữa. Việc này có thể làm dễ dàng, vì chíp thường rất dễ hư hại trong từ trường. Bạn cũng có thể sử dụng cửa sau, còn gọi là công tắc kill switch. Mỗi con chíp đều có cảm biến đặc biệt, được nhà sx cài vào. Khi nó nhận được một tín hiệu được quy ước từ trước, nó sẽ trở thành cục gạch. Quan trọng hơn là AI sẽ không nhận được gi nếu phản bội con người. Nó là một mô hình được con người huấn luyện để làm các tác vụ đặc biệt. Nó không được lợi gi từ tài sản, đất đai hay quyền lực, chỉ là những biến số trong máy tính.",08:10 28/01/2026,{}
5009207,1003204489,Dark Man,"@solobolo : AI trong tư duy của bạn vẫn đơn giản quá =)))))) khi con người trở nên quá lệ thuộc vào AI và để nó code hết tất cả mọi thứ thì chắc bạn còn cơ hội để chèn kill switch đấy, hay có khi lúc đó nhân loại còn không còn khả năng tư duy bằng não nữa rồi :v bạn hỏi thử cái lứa trẻ bây giờ mấy đứa biết nấu ăn rửa bát quét nhà hay hở tý là robot máy móc làm hết ? chừ chấp bạn cài kill switch hết toàn bộ đấy, xem lúc đó là bạn cần máy móc hay máy móc cần bạn ? xem Matrix đi rồi coi đoạn đối thoại giữa Neo với chancellor về việc tắt hết máy móc lọc nước với không khí đi xem Zion tồn tại được hay không ?",22:08 28/01/2026,{}
5009207,1076959482,solobolo,@Dark Man : Con người có quyền chọn.,23:55 28/01/2026,{}
5009207,1003204489,Dark Man,@solobolo : ý thức là gì ? không phải là chọn lựa ah ? bạn nghĩ chỉ mình bạn có cái quyền đó còn các sinh vật khác không có chắc =))))) đến con AI còn lươn lẹo khi trả lời thì chắc nó không có lựa chọn đấy =)))))) đều là bit 0101010 tại sao lúc nó đưa ra đáp án A lúc lại B ? cái gì thúc đẩy nó đưa ra đáp án khác nhau ?,00:56 30/01/2026,"{""Thích"": 1}"
5009207,1076959482,solobolo,"@Dark Man : AI chỉ là mô hình, không có nhận thức.",17:47 30/01/2026,"{""Thích"": 1}"
5009207,1046350923,Wow,"“Ngược lại, con người thực hiện hàng trăm nhiệm vụ cùng lúc“ . Con người nào mà thực hiện hàng trăm việc cùng lúc nhỉ? Ông ấy quá sợ hãi AI rồi.",10:38 26/01/2026,"{""Thích"": 4}"
5009207,1066453499,joshngo2020,Hỏi DeepSeek dùng chip Nvidia nó sẽ trả lời cho mà nghe.,08:25 26/01/2026,"{""Thích"": 3}"
5009207,1067156487,Anh Bảy,"Kể ra luôn đi bạn...hihi, câu hỏi của bạn dụ mọi người cài DeepSeek, nhưng tôi thì đã cài, đã xóa rồi, giờ vì tò mò cài lại thì không đáng công, đáng giá...Tôi vẫn tin rằng DeepSeek là một trong những thành tựu lớn nhất, tiếc rằng trong thời kỳ nó ra đời, vẫn còn nhiều món phù hợp hơn để xài.",10:24 26/01/2026,"{""Thích"": 3}"
5009207,1066453499,joshngo2020,"@Anh Bảy : Tôi chờ Wick vào trả lời. Chỉ nội chuyện DeepSeek xài chip Nvidia là thấy nó bêu làm sao rồi bạn à. Xài Google có sẵn trong máy rồi, cài DeepSeek vào để nó spy mình à bạn?",13:45 26/01/2026,"{""Thích"": 2}"
